T4	0.0101
T9	100
T12	100
T7	100
T8	100
T6	100
T2	100
T10	100
T11	100
T5	100
T3	100
T1	100
T12T7	0.0588
T12T7T9	0.0068
T11T5	0.9999
T1T3	0.9999
T1T11T3T5	0.2976
T1T10T11T3T5	0.2938
T12T4T6T7T8T9	0.9917
T12T4T7T8T9	0.0073
T12T4T7T9	0.004
T6T8	0.9851
T1T11T2T3T5	0.0227
T12T4T6T8T9	0.9174
T4T6T8T9	0.5223
T4T6T8	0.9851
T10T11T5	0.6873
T1T2T3	0.6982
T12T4T6T8	0.4399
T2T6	0.0077
T2T6T8	0.0073
T12T2T4T6T7T8	0.0006
T2T4T6T8	0.0075
T12T4T6T7T8	0.0378
T4T6T7T8T9	0.0007
T12T2T4T6T8T9	0.0072
T12T2T4T6T8	0.0033
T4T8	0.0036
T7T9	0.001
T2T4T6T8T9	0.0038
T4T8T9	0.0001
T12T4T7T8	0.0003
T12T4T8T9	0.0001
T12T4T8	0.0003
T1T10T3	0.0003
T1T2T3T7	0.0002
T4T6T7T8	0.0001
T3T5	0.0001
T11T3T5	0.0001
T1T2	0.0001
