T15	100
T1	100
T7	100
T4	100
T8	100
T2	100
T12	100
T11	100
T9	100
T3	100
T14	100
T13	100
T10	100
T6	100
T5	100
T1T7	0.9203
T1T15T7	1.0
T4T8	0.8614
T1T15T4T7T8	0.9149
T11T12	1.0
T11T12T2	1.0
T10T13T14T3T5T6T9	0.9122
T3T9	1.0
T10T13	0.6538
T10T13T14	0.3324
T5T6	0.3529
T10T13T14T5T6	1.0
T10T13T5	0.4259
T10T13T5T6	0.3792
T13T5	0.28
T13T5T6	0.1525
T10T13T14T5	0.2669
T13T14	0.0478
T3T4T8T9	0.0188
T1T11T12T15T2T7	0.0222
T1T15T4T7	0.1277
T1T15T3T4T7T8T9	0.0775
T3T8T9	0.0561
T15T7	0.0724
T10T14	0.0837
T1T15	0.0073
T1T11T12T15T2T4T7	0.0088
T13T14T5	0.0068
T13T6	0.0018
T13T14T5T6	0.0163
T11T12T2T3T4T8T9	0.0003
T11T12T2T3T8T9	0.0001
