T15	100
T13	100
T10	100
T16	100
T12	100
T1	100
T18	100
T20	100
T19	100
T3	100
T7	100
T11	100
T2	100
T8	100
T9	100
T14	100
T5	100
T17	100
T4	100
T6	100
T13T15	1.0
T10T13T15	1.0
T1T12	1.0
T1T12T16	1.0
T19T20	1.0
T19T20T3	1.0
T18T19T20T3	1.0
T1T12T16T18T19T20T3	0.8992
T11T14T17T2T4T5T6T7T8T9	0.9967
T2T8	1.0
T11T2T8	1.0
T11T2T7T8	0.9997
T14T5	1.0
T14T5T9	1.0
T11T14T2T5T7T8T9	1.0
T17T4T6	0.9886
T17T4	1.0
T10T13T15T18T19T20T3	0.1008
T11T14T17T2T4T5T7T8T9	0.011
T10T13T15T17T4T6	0.0018
T10T13T15T6	0.0006
T11T14T2T5T8T9	0.0003
T1T12T16T17T4T6	0.0003
T10T11T13T14T15T2T5T7T8T9	0.0008
T1T12T16T17T18T19T20T3T4	0.0001
T11T14T2T5T6T7T8T9	0.0001
