T4	100
T6	100
T5	100
T9	100
T18	100
T14	100
T16	100
T12	100
T3	100
T19	100
T15	100
T1	100
T7	100
T20	100
T11	100
T8	100
T13	100
T10	100
T17	100
T2	100
T14T16	0.2901
T14T16T18	0.453
T12T14T16T18	0.2248
T12T14T16T18T9	0.9944
T12T14T16T18T5T9	0.8517
T12T14T16T18T5T6T9	0.7597
T12T14T16T18T4T5T6T9	0.9994
T12T14T16T18T3T4T5T6T9	0.9962
T1T7	0.9959
T1T15T7	0.9844
T1T15T19T7	1.0
T11T20	0.9973
T11T20T8	0.7185
T17T2	0.9952
T10T17T2	0.8547
T10T13T17T2	1.0
T10T11T13T17T2T20T8	0.9964
T14T18	0.6006
T14T16T18T9	0.7214
T15T19	0.0156
T10T11T13T17T2T20	0.2814
T16T9	0.5406
T12T14T18	0.015
T13T17T2	0.1452
T1T11T15T19T20T3T7T8	0.0032
T1T15T19T3T7	0.0034
T12T14T16T18T4T5T9	0.2246
T10T17	0.0048
T20T8	0.0026
T5T6	0.1182
T16T18	0.0938
T4T5	0.0301
T14T16T9	0.0139
T12T16T9	0.0371
T1T15	0.0041
T4T5T6	0.0157
T16T18T9	0.0043
T12T16T18T9	0.0002
T12T14T16T9	0.0016
T12T16	0.0016
T12T5	0.0051
T12T14T16T18T5	0.0005
T13T2	0.0001
T12T14T16	0.0016
T12T14	0.0001
T10T13T17T2T20	0.0001
T10T13T17T2T20T8	0.0001
T12T14T16T18T3T5T6T9	0.0006
T12T16T18	0.0003
T10T13T17T2T4	0.0004
T10T11T13T17T2T20T4T8	0.0004
