T20	100
T14	100
T9	100
T16	100
T17	100
T4	100
T15	100
T3	100
T7	100
T6	100
T5	100
T18	100
T1	100
T10	100
T8	100
T12	100
T13	100
T19	100
T11	100
T2	100
T14T20	1.0
T17T4	0.9985
T16T17T4	0.0343
T16T17T4T9	0.9996
T14T16T17T20T4T9	0.9717
T15T3	0.9995
T5T6	1.0
T5T6T7	0.9999
T1T10	0.812
T1T10T18	1.0
T1T10T18T8	0.5077
T13T19	0.7128
T11T13T19	0.5492
T11T13T19T2	0.6965
T11T12T13T19T2	0.998
T1T10T11T12T13T18T19T2T8	0.972
T14T15T16T17T20T3T4T9	0.9446
T16T9	0.9649
T12T2	0.082
T1T10T11T12T13T18T19T2	0.4627
T11T12T13T16T17T19T2T4T9	0.0262
T14T15T20T3T5T6T7	0.0275
T14T15T20T3	0.0259
T11T19	0.2824
T1T18	0.188
T13T2	0.0334
T13T19T2	0.412
T15T3T5T6T7	0.0284
T12T13T19T2	0.2175
T19T2	0.0048
T11T12T13T19T2T8	0.0272
T14T15T20T3T5T6T7T8	0.0012
T12T13T19	0.0025
T11T19T2	0.0026
T12T13T2	0.0008
T11T12T13T19	0.003
T1T10T11T13T18T19T2	0.0013
T1T10T11T13T18T19T2T8	0.0012
T3T8	0.0004
T14T15T16T17T20T4T5T6T7T9	0.0003
T14T15T16T17T20T4T9	0.0005
T14T15T16T17T20T3T4T8T9	0.0005
T14T16T17T20T4	0.0004
T13T19T2T9	0.0002
T11T13T19T2T9	0.0003
T11T12T13T19T2T9	0.0004
T14T15T16T17T20T3T4T5T6T7	0.0004
T14T15T16T17T20T3T4	0.0004
T11T8	0.0002
T1T10T11T18T8	0.0002
T12T13T19T2T9	0.0001
T16T4	0.0015
T16T4T9	0.0008
T1T10T18T5T6	0.0001
T14T15T16T17T20T3T4T7T8T9	0.0001
T14T15T16T17T20T3T4T7T9	0.0001
T14T16T17T20T4T7T9	0.0001
T1T10T11T12T13T18T19T2T9	0.0002
T1T10T18T5T6T7T8	0.0004
T2T9	0.0001
T1T10T12T13T18T19T2	0.0001
T12T19T2	0.0001
T3T5T6T7	0.0001
T12T13	0.0001
T1T10T15T18T3T5T6T7T8	0.0001
