T8	100
T12	100
T5	100
T6	100
T4	100
T7	100
T11	100
T9	100
T10	100
T2	100
T3	100
T1	100
T12T5	0.9595
T12T5T8	0.9972
T4T6	0.8602
T12T4T5T6T8	0.9807
T1T10T11T2T3T9	0.5571
T11T9	0.9883
T10T2	1.0
T10T11T2T9	0.6484
T1T3	0.9877
T5T8	0.0405
T10T2T7	0.3487
T1T11T3T9	0.265
T4T6T7	0.0178
T12T5T6	0.0028
T12T5T6T8	0.1342
T1T3T7	0.0619
T10T11T2T7T9	0.0986
T1T7	0.0115
T10T11T2T3T9	0.0069
T10T2T9	0.0117
T1T10T2T3T7	0.0094
T6T7	0.0039
T12T4T5T6	0.0013
T12T4T5T8	0.0014
T10T2T6T7	0.0006
T10T2T7T9	0.0003
T1T11T3	0.0003
T10T2T4T6T7	0.0014
T1T10T2T7	0.0007
T11T3T9	0.0007
T12T5T6T7T8	0.0004
T1T4T6T7	0.0002
T1T3T4T6T7	0.0003
T1T12T3T5T8	0.0002
T1T12T3T4T5T8	0.0001
T11T12T5T8T9	0.0001
