T9	100
T11	100
T7	100
T16	100
T1	100
T17	100
T3	100
T4	100
T18	100
T10	100
T19	100
T13	100
T14	100
T8	100
T5	100
T15	100
T6	100
T20	100
T12	100
T2	100
T11T7	1.0
T11T7T9	0.7744
T1T16	0.9998
T17T3	1.0
T1T16T17T3	1.0
T1T11T16T17T3T7T9	0.6934
T1T11T16T17T3T4T7T9	0.9922
T10T18	1.0
T13T19	1.0
T5T8	0.9908
T14T5T8	0.9305
T13T14T19T5T8	1.0
T15T6	1.0
T12T20	1.0
T12T2T20	1.0
T12T15T2T20T6	1.0
T1T10T11T16T17T18T3T4T7T9	0.3626
T10T12T15T18T2T20T6	0.6296
T1T16T17T3T4	0.3066
T1T16T17T3T9	0.2256
T13T14T19	0.0695
T12T15T2T20T4T6	0.0078
T1T10T11T16T17T18T3T7T9	0.0073
T14T8	0.0092
T10T12T15T18T2T20T4T6	0.0005
T1T17T3	0.0002
