T11	100
T20	100
T19	100
T8	100
T13	100
T7	100
T6	100
T12	100
T15	100
T4	100
T1	100
T2	100
T17	100
T16	100
T18	100
T10	100
T3	100
T5	100
T9	100
T14	100
T19T20	0.9963
T19T20T8	1.0
T11T19T20T8	0.844
T13T7	1.0
T11T13T19T20T7T8	0.9998
T11T13T19T20T6T7T8	1.0
T15T4	1.0
T12T15T4	1.0
T1T10T14T16T17T18T2T3T5T9	1.0
T10T14T16T17T18T2T3T5T9	1.0
T10T18	1.0
T10T16T18	0.9029
T10T16T17T18	1.0
T10T16T17T18T2	0.7698
T14T3T5T9	0.9337
T5T9	1.0
T14T5T9	0.7114
T2T5T9	0.0575
T14T2T3T5T9	0.2193
T14T3	0.2769
T10T17T18	0.0971
T11T13T7	0.156
T20T8	0.0037
T14T2T5T9	0.0143
T10T16T17T18T2T5T9	0.0067
T10T14T16T17T18T2T5T9	0.0104
T11T13T6T7	0.0002
