T11	100
T18	100
T9	100
T7	100
T1	100
T2	100
T4	100
T14	100
T15	100
T19	100
T13	100
T16	100
T5	100
T10	100
T3	100
T17	100
T20	100
T12	100
T6	100
T8	100
T18T9	0.9931
T11T18T9	1.0
T1T7	0.9999
T1T11T18T7T9	1.0
T1T11T18T2T7T9	0.9873
T13T19	1.0
T13T15T19	1.0
T13T14T15T19	0.9998
T16T5	1.0
T13T14T15T16T19T5	1.0
T10T3	1.0
T10T13T14T15T16T19T3T5	1.0
T10T13T14T15T16T19T3T4T5	1.0
T12T17T20T6T8	0.9999
T12T6	0.9999
T12T20T6	1.0
T12T17T20T6	0.9506
T12T20T6T8	0.0494
T11T9	0.0069
T1T11T12T17T18T20T6T7T8T9	0.0127
T14T16T5	0.0002
T1T11T12T18T2T20T6T7T8T9	0.0001
T20T6	0.0001
T11T18T7T9	0.0001
