T15	100
T13	100
T10	100
T6	100
T14	100
T11	100
T9	100
T1	100
T7	100
T12	100
T4	100
T3	100
T5	100
T8	100
T2	100
T13T15	0.976
T10T6	1.0
T11T14	1.0
T11T14T9	1.0
T1T11T14T9	0.9185
T12T4	1.0
T12T4T7	0.9177
T1T11T12T14T4T7T9	0.9757
T3T5	0.9992
T10T13T15T2T6T8	0.976
T13T15T2T8	0.9534
T2T8	1.0
T15T7	0.024
T11T12T14T4T9	0.0815
T1T11T12T14T4T9	0.0813
T10T13T2T3T5T6T8	0.0154
T10T13T2T6T8	0.0155
T13T2T8	0.0155
T10T2T6T8	0.0225
T13T15T7	0.0085
T10T13T15T2T6T7T8	0.0086
T13T15T2T7T8	0.0085
T12T3T4	0.0008
T12T3T4T5	0.0005
T11T12T14T4T7T9	0.0002
T12T3T4T7	0.0003
T10T13T15T2T5T6T8	0.0003
T10T13T15T6	0.0001
