T9	100
T8	100
T12	100
T6	100
T1	100
T5	100
T3	100
T11	100
T10	100
T7	100
T4	100
T2	100
T8T9	1.0
T12T6	1.0
T12T6T8T9	0.8344
T1T12T6T8T9	0.8503
T3T5	1.0
T10T11T2T4T7	0.5672
T10T11	1.0
T10T11T7	0.7071
T10T11T4T7	0.3668
T2T4	0.128
T2T3T4T5T7	0.2512
T2T4T7	0.1365
T2T7	0.0895
T10T11T12T6	0.1248
T1T2T3T4T5T7	0.0304
T10T11T2T7	0.1753
T3T4T5	0.1916
T2T3T4T5	0.1059
T4T7	0.1168
T1T8T9	0.1593
T1T12T2T6T8T9	0.0415
T3T4T5T7	0.0453
T2T3T5	0.0423
T1T3T5	0.0175
T1T2T3T5	0.0022
T1T3T5T8T9	0.0043
T2T3T5T7	0.0033
T10T11T2	0.0002
T10T11T12T6T7	0.0009
T1T2T3T5T8T9	0.0013
T1T2T3T4T5	0.0006
T1T3T4T5	0.0004
T1T2T3T5T7	0.0008
T10T11T4	0.0005
T3T5T7	0.0016
T1T2T8T9	0.0003
T10T11T12T4T6	0.0003
T1T3T4T5T7	0.0016
