T7	100
T1	100
T15	100
T17	100
T10	100
T8	100
T18	100
T4	100
T6	100
T9	100
T16	100
T5	100
T3	100
T19	100
T14	100
T11	100
T20	100
T12	100
T13	100
T2	0.0101
T1T7	1.0
T10T8	0.8876
T10T17T8	0.8356
T10T15T17T8	1.0
T18T4	1.0
T10T15T17T18T4T8	0.9977
T3T5	0.8081
T16T3T5	0.9999
T16T3T5T9	1.0
T16T3T5T6T9	0.997
T1T11T12T13T14T19T2T20T7	0.9933
T14T19	1.0
T11T14T19	1.0
T1T12T13T2T20T7	0.0501
T12T20	1.0
T12T13T20	0.999
T1T2T7	0.9244
T15T17	0.1476
T1T11T14T19T2T7	0.6772
T11T12T13T14T19T20	0.2655
T10T17	0.1122
T16T3	0.1919
T11T12T13T14T19T2T20	0.0716
T10T15T17T6T8	0.0023
T10T15T17T18T4T6T8	0.0023
T10T15T17	0.0167
T12T13T16T20T3T5T6T9	0.0055
T1T10T15T17T18T2T4T7T8	0.002
T12T13T2T20	0.0084
T13T16T3T5T6T9	0.001
T13T6	0.0007
T1T11T12T14T19T2T20T7	0.0008
T1T12T2T20T7	0.0006
T10T15T8	0.0003
T1T16T3T5T6T7T9	0.0004
T11T14T19T2	0.0002
T3T5T9	0.0001
