T4	100
T5	100
T13	100
T10	100
T15	100
T7	100
T9	100
T12	100
T8	100
T3	100
T14	100
T1	100
T11	100
T6	100
T2	100
T4T5	0.9976
T15T7	1.0
T10T15T7	1.0
T10T13T15T7	1.0
T10T13T15T4T5T7	0.978
T12T8	1.0
T12T8T9	1.0
T12T3T8T9	1.0
T1T11T14T2T6	0.978
T2T6	0.9786
T11T2T6	0.9869
T1T11T2T6	0.9788
T1T11	0.0109
T1T14	0.0186
T1T11T14T2T4T5T6	0.0018
T11T6	0.021
T11T2T4T5T6	0.0186
T1T12T14T3T8T9	0.0175
T1T11T6	0.0023
T1T11T14T6	0.0023
T2T4	0.0023
T2T4T5	0.0023
T10T13T15T2T4T5T7	0.0023
T1T11T2T4T5T6	0.0008
T1T11T14	0.0003
T2T4T5T6	0.0003
T1T11T12T14T3T8T9	0.0003
T12T14T3T8T9	0.0001
T11T2	0.0003
T2T4T6	0.0001
