T4	100
T3	100
T1	100
T6	100
T15	100
T8	100
T2	100
T13	100
T17	100
T11	100
T20	100
T10	100
T19	100
T16	100
T5	100
T18	100
T7	100
T9	100
T14	100
T12	100
T1T3	1.0
T1T3T4	1.0
T15T8	0.9925
T15T2T8	1.0
T15T2T6T8	1.0
T1T15T2T3T4T6T8	0.9835
T11T17	1.0
T11T13T17	0.9853
T10T20	1.0
T10T11T13T17T20	1.0
T16T19	1.0
T10T11T13T16T17T19T20	0.9995
T10T11T13T16T17T19T20T5	0.4904
T12T14T18T7T9	0.2637
T18T7	0.9987
T12T14	1.0
T12T14T9	0.6588
T12T14T18T7	0.0536
T1T12T14T15T2T3T4T6T8T9	0.175
T12T14T18T5T7T9	0.0902
T18T5T7	0.5094
T18T5T7T9	0.047
T10T11T12T13T14T16T17T19T20T9	0.2263
T10T11T12T13T14T16T17T19T20	0.2057
T1T15T2T3T4T6T8T9	0.1645
T18T7T9	0.0126
T10T11T12T13T14T16T17T19T20T5	0.0268
T10T13T20	0.0147
T2T8	0.0075
T1T15T18T2T3T4T6T7T8	0.0536
T12T14T7	0.001
T1T18T3T4T5T7	0.0132
T15T2T6T8T9	0.0014
T16T19T5	0.0005
T1T18T3T4T5T7T9	0.0032
T12T14T18T5T7	0.0023
T10T11T13T16T17T19T20T5T9	0.0026
T1T18T3T4T7	0.0021
T12T14T15T2T6T8T9	0.0019
T1T12T14T18T3T4T5T7T9	0.0088
T5T7	0.0003
T1T15T18T2T3T4T6T8T9	0.0001
T18T9	0.0001
T1T12T14T15T2T3T4T6T8	0.0017
T10T11T13T16T17T19T20T9	0.0007
T1T18T3T4T7T9	0.0003
T1T12T14T18T3T4T7T9	0.0002
T12T14T15T2T6T8	0.0002
T18T5	0.0001
