T1	100
T10	100
T4	100
T19	100
T14	100
T16	100
T20	100
T6	100
T9	100
T17	100
T13	100
T7	100
T3	100
T18	100
T5	100
T12	100
T11	100
T15	100
T8	100
T2	100
T10T4	1.0
T14T19	0.9966
T20T6	0.9541
T16T20T6	0.5515
T14T16T19T20T6	1.0
T3T7	0.9771
T13T3T7	0.1668
T13T17T3T7	0.1894
T13T17T3T7T9	1.0
T1T10T11T12T15T18T2T4T5T8	1.0
T1T11T12T15T18T2T5T8	0.2387
T11T12T15T18T2T5T8	1.0
T18T5	1.0
T15T8	1.0
T15T2T8	0.8513
T11T15T2T8	0.0015
T11T12T15T2T8	0.0269
T14T19T20T6	0.4422
T13T9	0.7934
T17T3T7	0.833
T11T12	0.9976
T15T18T2T5T8	0.9716
T16T6	0.0321
T10T11T12T15T18T2T4T5T8	0.7596
T18T2T5	0.1468
T14T6	0.0034
T14T19T6	0.012
T1T10T4	0.0017
T14T16T19T6	0.0049
T17T3	0.0229
T13T3T7T9	0.0174
T14T20T6	0.0016
T14T16T20T6	0.0014
T15T18T5T8	0.0008
T11T2	0.0016
T11T12T2	0.0009
T11T12T18T2T5	0.0001
T11T15T18T2T5T8	0.0009
T14T16T6	0.0002
