T1	0.0101
T12	100
T14	100
T15	100
T11	100
T9	100
T7	100
T6	100
T5	100
T10	100
T8	100
T4	100
T13	100
T3	100
T2	100
T14T15	0.998
T11T14T15	0.376
T7T9	0.4937
T11T14T15T7T9	1.0
T11T12T14T15T7T9	0.9903
T10T8	1.0
T10T4T8	1.0
T10T4T5T8	0.99
T10T4T5T6T8	0.9522
T13T3	1.0
T10T13T3T4T5T6T8	0.8273
T1T11T12T14T15T7T9	0.9025
T14T15T7T9	0.6221
T14T15T7	0.5063
T13T2T3	0.1727
T1T10T4T5T6T8	0.0609
T10T13T3T4T5T8	0.0392
T5T6	0.0086
T10T13T3T4T8	100
T11T12T14T15T2T7T9	0.0363
T1T12	0.0096
T12T13T2T3	0.0001
T14T7	0.002
T11T14T15T7	0.0019
T11T14T15T2T7T9	0.0003
