T4	100
T13	100
T8	100
T12	100
T1	100
T2	100
T10	100
T7	100
T9	100
T14	100
T15	100
T11	100
T5	100
T3	100
T6	100
T13T8	1.0
T1T12	0.4359
T1T12T13T8	0.9993
T10T7	1.0
T14T15	0.303
T11T14T15	1.0
T11T14T15T5	1.0
T11T14T15T5T9	0.9966
T10T11T14T15T5T7T9	0.5616
T1T12T13T3T4T6T8	1.0
T3T4T6	0.9936
T3T6	0.6934
T12T13T8	0.5641
T11T14	0.6963
T11T14T15T2T5T9	0.1162
T4T6	0.144
T10T2T7	0.3212
T3T4	0.16
T1T12T13T4T6T8	0.0039
T11T14T15T2T5	0.0013
T1T12T13T6T8	0.0047
T11T15	0.0007
T10T11T14T15T5T7	0.0013
T10T7T9	0.0008
T1T12T3T4T6	0.0007
T2T9	0.0003
T10T11T14T15T2T5T7	0.0007
T1T12T13T3T6T8	0.0002
T1T12T13T4T8	0.0002
