T13	100
T4	100
T20	100
T18	100
T15	100
T1	100
T14	100
T12	100
T19	100
T9	100
T8	100
T5	100
T16	100
T10	100
T7	100
T17	100
T3	100
T6	100
T11	100
T2	100
T13T4	1.0
T18T20	1.0
T1T15	1.0
T1T14T15	1.0
T1T12T14T15	0.9115
T8T9	1.0
T5T8T9	1.0
T19T5T8T9	1.0
T10T16	1.0
T10T16T7	1.0
T17T3	1.0
T17T3T6	0.9115
T10T16T17T3T6T7	0.3715
T1T11T12T13T14T15T18T2T20T4	0.2081
T11T13T18T2T20T4	0.7654
T11T2	1.0
T13T18T20T4	0.9649
T1T12T14T15T17T3T6	0.5405
T11T13T18T19T2T20T4T5T8T9	0.6845
T1T12T14T15T18T20	0.0351
T1T12T13T14T15T18T20T4	0.1557
T13T18T19T20T4T5T8T9	0.0497
T12T17T3	0.0885
T1T12T14T15T17T3	0.0875
T10T16T6T7	0.0875
T10T16T19T5T6T7T8T9	0.028
T10T11T16T17T2T3T6T7	0.0396
T10T11T16T2T6T7	0.0343
T1T12T13T14T15T17T18T20T3T4	0.0287
T10T11T13T16T18T2T20T4T7	0.005
T12T17T3T6	0.001
T10T12T16T17T3T6T7	0.0005
T1T11T13T14T15T18T2T20T4	0.0005
T1T13T14T15T18T20T4	0.0005
