T20	100
T8	100
T2	100
T10	100
T19	100
T5	100
T16	100
T13	100
T3	100
T17	100
T11	100
T9	100
T7	100
T12	100
T14	100
T18	100
T15	100
T6	100
T1	100
T4	100
T20T8	1.0
T2T20T8	0.9997
T19T5	0.0674
T10T19T5	1.0
T10T19T2T20T5T8	1.0
T13T3	0.9995
T13T16T3	1.0
T11T17	1.0
T11T17T9	0.9997
T11T17T7T9	1.0
T12T14	0.9965
T15T6	0.8763
T15T18T6	1.0
T12T14T15T18T6	0.9982
T11T12T14T15T17T18T6T7T9	1.0
T10T13T16T19T2T20T3T4T5T8	0.9888
T10T13T16T19T2T20T3T5T8	0.908
T10T5	0.1924
T18T6	0.1237
T10T19	0.7402
T13T16T3T4	0.089
T1T4	0.0107
T11T12T14T17T7T9	0.0018
T14T15T18T6	0.0035
T1T13T16T3T4	0.0034
T11T17T7	0.0003
T10T19T2T20T4T5T8	0.0001
T13T16	0.0003
T16T3	0.0002
T10T19T20T5T8	0.0001
T10T19T2T5	0.0002
